feature_name,reference_mean,reference_std,reference_min,reference_max,reference_nonzero_rate
CCDC42 (146849),0.03756586522410866,0.12327756095315821,0.0,1.6987296,0.2903225806451613
POLR3K (51728),5.134781398641766,0.7519800838844057,2.4196873,7.1809635,1.0
SNRNP25 (79622),5.576167849405772,0.7881933774348862,2.8648536,7.6708546,1.0
PRR35 (146325),0.04681838120797963,0.14034092538164825,0.0,2.0337367,0.5500848896434635
WDR90 (197335),4.797890250424448,1.036407906475415,0.6457201,7.4589233,1.0
JMJD8 (339123),5.469272768930391,0.7144129849423446,2.5104632,7.468013,1.0
CCDC78 (124093),2.3817505120899827,1.1010681348549038,0.03577732,6.4830756,1.0
SSTR5 (6755),0.36455741603310693,0.8025157642189656,0.0,5.0635204,0.5585738539898133
SPSB3 (90864),4.205113691086587,0.6702768548220317,2.263984,6.0906525,1.0
MEIOB (254528),0.5268180221205433,1.219512180637617,0.0,6.15236,0.7589134125636672
HS3ST6 (64711),0.16777476767826827,0.5079556211784024,0.0,4.060065,0.41086587436332767
TEDC2 (80178),3.7745186473005092,0.7945199348767901,0.65625656,6.06003,1.0
CCNF (899),3.7855462337860777,0.7445982122533846,1.0190827,5.8815813,1.0
TBC1D24 (57465),2.7986964558573852,0.7461017762176486,0.8173163,5.4934454,1.0
AMDHD2 (51005),4.202072259779287,0.8254672664862585,0.02165881,6.755328,1.0
NTN3 (4917),0.3131966527342954,0.593000753349161,0.0,4.4025173,0.9066213921901528
BICDL2 (146439),1.419555575114601,1.7198058684821995,0.0,5.6446176,0.933786078098472
PAQR4 (124222),4.730261767826825,0.9320529109648451,1.5769284,7.485177,1.0
FLYWCH2 (114984),4.669503405976231,0.7782719424955916,0.15692337,7.1905456,1.0
ZG16B (124220),1.495493293262309,1.8139975623057765,0.0,8.253446,0.9015280135823429
ZNF75A (7627),4.075422742597622,1.0773080313210466,0.22391304,6.572024,1.0
ADCY9 (115),2.4747162808438032,1.0767823126577074,0.014916549,5.2490473,1.0
SHANK2 (22941),1.5860021006765703,1.4308590427653427,0.0,6.2254024,0.9762308998302207
CLPB (81570),3.9540510248726655,0.7559166984816957,1.1266822,6.513696,1.0
NEU3 (10825),3.379620686842105,0.829563174478064,1.1316224,6.134775,1.0
CYB561A3 (220002),5.4062476893887945,0.7868870220980608,2.986531,8.092963,1.0
SAXO4 (220004),0.8555433222682511,0.6699103105891964,0.0,3.8801076,0.9881154499151104
ASRGL1 (80150),3.618678067725806,1.9587386868900434,0.0,8.216867,0.9830220713073005
GNG3 (2785),0.910836001910017,1.1246779501910238,0.0,8.675188,0.9796264855687606
UBXN1 (51035),6.723519555517826,0.5104119403866442,4.5861464,8.839573,1.0
LBHD1 (79081),2.6445617895076396,0.7685127576926717,0.2505857,5.141719,1.0
TTC9C (283237),5.028833324193548,0.5395263766562927,2.7894435,6.5305204,1.0
TAF6L (10629),4.261456287775891,0.614631973423794,1.0208329,6.206356,1.0
NXF1 (10482),5.15922191443124,0.521841798997179,3.353926,6.82853,1.0
STX5 (6811),4.475294274533107,0.5909365701062613,2.4112363,6.0834174,1.0
SLC25A45 (283130),1.9170876600390496,0.9657932581890446,0.023079308,4.73813,1.0
RPL29 (6159),9.968385589643464,0.7650460183766576,7.7345066,12.041714,1.0
ITIH3 (3699),0.24215415826994907,0.6035802118922889,0.0,6.8812976,0.7045840407470289
SYVN1 (84447),4.990146769779287,0.7288465838953708,3.050695,8.648688,1.0
ZFPL1 (7542),5.120587945755518,0.5356876134744586,3.725174,7.788653,1.0
RPS6KA4 (8986),4.571906464770797,0.9054436174313293,1.5434266,6.9539638,1.0
LRP5 (4041),4.069054836359933,1.3303536909069313,0.0,7.704478,0.99830220713073
TPCN2 (219931),2.7804545646893035,0.7813848050877491,0.041555602,6.148729,1.0
FGF19 (9965),0.499091614171477,1.186119318015387,0.0,8.857714,0.8285229202037352
CYP4A22 (284541),0.014893168139219017,0.04654635291790201,0.0,0.74508154,0.3938879456706282
